"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"5912",0.0750358968739794,2.4727877709964,2.07218649815484,0.0398031002828507,0.339835316018254,-4.81201016831424
"7385",0.0537518976948743,4.32814158739227,2.07217603474592,0.0398040885732353,0.339835316018254,-4.81203122170642
"126282",0.0667461077501073,2.4755087764088,2.07216575716956,0.0398050593318091,0.339835316018254,-4.81205190108725
"8841",0.0507043664111274,3.15217968268429,2.07198481958767,0.0398221529371155,0.339835316018254,-4.81241594736035
"2519",0.049657405733424,3.15730129243637,2.07194392977479,0.0398260167659384,0.339835316018254,-4.81249821345357
"169355",0.104067992945801,0.323802129451999,2.07189831118937,0.039830327812699,0.339835316018254,-4.81258999153228
"8636",0.119657602518067,2.78233979256406,2.07174230671333,0.0398450735647377,0.339835316018254,-4.8129038357685
"7392",0.0664734950618876,3.37994348990817,2.07168846277649,0.0398501640506905,0.339835316018254,-4.81301215187367
"84993",0.0680892748659993,3.05036519696329,2.07166681979241,0.0398522103675188,0.339835316018254,-4.8130556896117
"6891",0.0610600052758675,2.89920814097716,2.07163768161293,0.0398549654877121,0.339835316018254,-4.81311430424946
"285141",-0.0724880417011067,1.80255563749682,-2.07153910609092,0.0398642873687615,0.339835316018254,-4.81331259390355
"374659",0.0677492240583216,2.51842651957493,2.07140663283365,0.0398768177590631,0.339835316018254,-4.81357905646868
"57467",0.0864316790194066,4.08908166592918,2.07130723116838,0.0398862221855215,0.339835316018254,-4.81377898675403
"55856",0.0525169135691028,3.19828989906004,2.0712962753914,0.0398872588316008,0.339835316018254,-4.81380102196087
"9377",0.0769294600083047,4.13821111718312,2.07046208350402,0.0399662586394754,0.339835316018254,-4.81547849609181
"28392",0.202462295959974,0.850698260182654,2.07033938438118,0.0399778898091055,0.339835316018254,-4.81572517732455
"84274",0.0554037162477978,3.13029717431362,2.07018240122798,0.0399927751325549,0.339835316018254,-4.81604076487692
"2805",0.0595890531046711,4.25948009889234,2.07011786927046,0.0399988955030586,0.339835316018254,-4.81617048866096
"90529",0.0568406272470172,2.07247048392813,2.07005815881956,0.0400045593041263,0.339835316018254,-4.81629051671185
"8667",0.049033174043905,3.73314551462818,2.07005222008249,0.0400051226572085,0.339835316018254,-4.81630245439272
"102724977",0.0722724413119181,0.0820145975482316,2.06979528424737,0.0400295022882855,0.339835316018254,-4.81681889975435
"6929",0.0769987532403787,2.47945882543782,2.0697452544513,0.0400342508979457,0.339835316018254,-4.81691945341263
"51608",0.081648297870926,2.78842468634221,2.06943263738701,0.0400639340657562,0.339835316018254,-4.81754772253898
"3754",0.122755656332293,0.733835876162811,2.06931926957268,0.0400747030577676,0.339835316018254,-4.81777553653246
"4602",0.109851844292672,0.817741534241932,2.0691716508038,0.0400887293169821,0.339835316018254,-4.81807216048239
"5910",0.054928297010434,2.73289614176357,2.06908744607998,0.0400967320601732,0.339835316018254,-4.81824135177347
"51108",0.0548907817914889,3.26131656483882,2.06897378935737,0.0401075360640022,0.339835316018254,-4.81846971016338
"342945",0.0549183722903174,1.78698136686641,2.068907155973,0.0401138712723575,0.339835316018254,-4.81860358401532
"51491",0.0694241286135456,2.96546809208937,2.06830020713975,0.0401716167348234,0.339835316018254,-4.81982282309596
"100507316",0.0886143951353215,1.87948440885211,2.06790670858664,0.040209092417242,0.339835316018254,-4.82061310176571
"100509620",0.0897611996959903,1.64685520290774,2.06754541659148,0.0402435271822,0.339835316018254,-4.821338573077
"105373137",0.0936720366098482,0.208801196563883,2.06753305909128,0.0402447054226237,0.339835316018254,-4.82136338470659
"55789",0.119779110495544,0.582987578019541,2.06708834771291,0.0402871266053034,0.339835316018254,-4.8222561912084
"4701",0.0846922327334167,3.19283385125767,2.06690596161162,0.0403045355445428,0.339835316018254,-4.82262229845536
"5423",0.0507369212114127,2.87951557213535,2.06688664872919,0.0403063793557219,0.339835316018254,-4.8226610637931
"100499489",0.0747536473560905,1.90109210897421,2.06680432813349,0.0403142393564308,0.339835316018254,-4.82282629605438
"4067",0.0774274251938286,2.5059452774946,2.0667758387017,0.0403169598433302,0.339835316018254,-4.82288347802004
"101928223",0.112196374663749,0.186682817842459,2.06676245104008,0.040318238299988,0.339835316018254,-4.82291034852599
"283951",0.0818540989506039,2.41022450916102,2.06663185815822,0.0403307111056948,0.339835316018254,-4.82317245410546
"283948",0.116957312797456,1.2019774035572,2.06663056669559,0.0403308344685853,0.339835316018254,-4.8231750460485
"9249",0.0800734039118382,3.13989404905885,2.06654499434288,0.040339009216963,0.339835316018254,-4.82334678484657
"54749",0.064216462079274,3.15737539688697,2.06631617082728,0.0403608757501474,0.339835316018254,-4.8238059873493
"145853",0.0763617883224497,2.30687435424066,2.06624624909527,0.0403675595419616,0.339835316018254,-4.82394629649319
"51138",0.0540880309243359,3.34601279975276,2.06606544018922,0.0403848473877892,0.339835316018254,-4.82430909760319
"65003",0.0745688228274579,2.98852143317385,2.06583350138146,0.0404070332383585,0.339835316018254,-4.8247744490159
"80017",0.0539637200982764,3.70410809143669,2.06581899535154,0.040408421143073,0.339835316018254,-4.82480355160313
"101929639",0.0853775660312457,1.47368725747138,2.06570027215024,0.0404197818483174,0.339835316018254,-4.82504173162881
"6434",0.0584410265728028,3.34807473720805,2.06554666383015,0.0404344847899594,0.339835316018254,-4.82534987817752
"79004",0.0732001940976782,3.25945242758109,2.06549782466267,0.0404391604916736,0.339835316018254,-4.8254478476165
"51629",0.0837995333439164,3.03268919883543,2.06547925553986,0.0404409383599652,0.339835316018254,-4.82548509596579
"56660",0.0826498301178113,0.883052844130196,2.06543978334999,0.0404447177781391,0.339835316018254,-4.82556427333585
"5019",0.0700945098086937,4.10776640796189,2.06532036142771,0.0404561541343427,0.339835316018254,-4.82580381334034
"101927381",0.0815013102154633,0.172665679288132,2.0652864348341,0.0404594035952747,0.339835316018254,-4.82587186190199
"23416",0.0911147563447497,1.64559839681621,2.06504401365189,0.0404826289936675,0.339835316018254,-4.8263580694311
"115727",0.0781251313718829,1.766850520319,2.06484554068133,0.0405016523818797,0.339835316018254,-4.82675609271765
"55695",0.0786673954359205,2.51121053460537,2.06480820697193,0.0405052316261239,0.339835316018254,-4.82683095873274
"55355",0.13230392544811,0.863458213566026,2.0647499640039,0.0405108160158371,0.339835316018254,-4.82694775192603
"102724916",0.0759398728732421,2.21887483216889,2.06463192883742,0.0405221353569825,0.339835316018254,-4.82718443535632
"374403",0.125964827829702,1.58542933563488,2.06452154437985,0.0405327234584296,0.339835316018254,-4.82740576600829
"2592",0.0549755935061612,2.9493590098356,2.06449647067737,0.0405351288633266,0.339835316018254,-4.82745603944571
"56246",0.0797350839974862,1.89457314828247,2.06415299738169,0.0405680917119996,0.339835316018254,-4.82814465415325
"55110",0.0561365396003367,2.42576157291595,2.06412398821654,0.0405708767474651,0.339835316018254,-4.82820280838939
"102723811",-0.098617923177028,0.728061805877995,-2.06405859013393,0.040577155914197,0.339835316018254,-4.82833390809413
"54440",0.0946475040984252,2.01496241616425,2.0639119442511,0.0405912390732174,0.339835316018254,-4.8286278661713
"6217",0.0908503298603263,4.01211822602057,2.06375718785684,0.0406061056606973,0.339835316018254,-4.82893806062329
"80727",0.0974202493736193,2.34290624226278,2.06365388202189,0.0406160322707583,0.339835316018254,-4.82914511504155
"4794",0.0949645457603342,2.03793138158362,2.06351064095225,0.0406297996736197,0.339835316018254,-4.82943219480535
"23476",0.051768983571449,2.95081371078629,2.06339078563129,0.0406413224572206,0.339835316018254,-4.82967239096761
"6484",0.0607553146087762,2.99802996469976,2.06338686692901,0.0406416992449466,0.339835316018254,-4.82968024402281
"4174",0.0753077874470454,2.31759205593955,2.06322097020678,0.0406576531464528,0.339835316018254,-4.83001268704538
"90134",0.0826557476714539,0.391676077520146,2.06307356948699,0.0406718328244857,0.339835316018254,-4.83030804435399
"4066",0.0956439358919393,2.4052452844392,2.06300088705731,0.0406788262974637,0.339835316018254,-4.83045367593557
"105375587",0.208372685298382,0.857830930368184,2.06297794432542,0.0406810340510963,0.339835316018254,-4.83049964458083
"55248",0.0584760160022534,1.96514871061393,2.06279659853142,0.0406984883625411,0.339835316018254,-4.83086297658138
"115992",0.0819213854902001,2.4433320233076,2.06254315568751,0.0407228926582,0.339835316018254,-4.83137070649243
"284403",0.129749683153887,2.3621682327256,2.06237902947563,0.0407387032313837,0.339835316018254,-4.83169947403144
"3936",0.0941559405420445,2.95401951058008,2.06222217833202,0.0407538178900037,0.339835316018254,-4.83201364539241
"51643",0.06121043676073,3.23006980892418,2.06215616209772,0.0407601808513438,0.339835316018254,-4.8321458685045
"9993",0.0627852218115904,3.07586980817977,2.06214447393864,0.0407613075007123,0.339835316018254,-4.83216927815735
"105374197",0.0867293349963425,0.254103922369388,2.06214101770438,0.0407616406604299,0.339835316018254,-4.83217620045894
"10423",0.0714175588536563,3.21129394422316,2.06205047704846,0.0407703690522496,0.339835316018254,-4.83235753543794
"116541",0.096861042141732,2.91971043602446,2.06202983527149,0.0407723592054358,0.339835316018254,-4.83239887576585
"6659",0.0900374933373269,2.48232183359658,2.06188160730677,0.0407866528748005,0.339845002060475,-4.83269572784799
"8994",0.0617422463077495,2.97540279747376,2.06173692118723,0.040800609135841,0.339851871398637,-4.83298546723642
"402055",0.0459216382065335,2.87962018660157,2.06152107084592,0.0408214374091526,0.339915958863857,-4.8334176797754
"5522",-0.107222414517852,1.98353388959944,-2.06113299473091,0.0408589073151204,0.339938762844912,-4.83419464422153
"2783",0.0984892607303554,3.19409369465832,2.06109758339918,0.0408623278486467,0.339938762844912,-4.83426553408483
"10901",0.0825455300299762,2.83006363836731,2.06108460471741,0.0408635815769135,0.339938762844912,-4.8342915157884
"79643",0.100159113704846,2.54850947239623,2.06086984108646,0.0408843323147926,0.340002095214278,-4.83472142326532
"2124",0.106419195169631,2.25645485765121,2.06061755730616,0.0409087198066461,0.340002249397754,-4.8352263831431
"107984616",-0.101107773395707,0.417515823519636,-2.06059784203594,0.0409106261446911,0.340002249397754,-4.83526584186967
"3903",0.0951713610851309,2.35126257971907,2.06028662590363,0.0409407287802136,0.340120119593143,-4.8358886715839
"101927237",0.108410067545036,0.779628004410381,2.06017951836448,0.040951093224584,0.340120119593143,-4.83610300278995
"353088",0.0587449311613749,2.56690762281018,2.05985141848921,0.0409828563342356,0.340173375607213,-4.83675949243618
"471",0.0558298672541714,3.00289726688141,2.0597989276286,0.04098793989027,0.340173375607213,-4.83686451132522
"83941",0.0688844657326373,2.95431334418116,2.05970602899612,0.0409969381189682,0.340173375607213,-4.83705036814251
"6372",0.167753101627208,0.651738160939333,2.05916996913913,0.0410488942632218,0.340472141140088,-4.83812267603843
"22913",0.0738195282897862,3.30934055411736,2.0588997925038,0.0410751017284669,0.340472141140088,-4.83866302371612
"3921",0.0743286196648425,4.08091271893212,2.05879524652199,0.0410852466548995,0.340472141140088,-4.83887209545154
"54952",0.0599178043926879,2.66161545115741,2.05844588708048,0.0411191633153524,0.340472141140088,-4.83957067361745
"80145",0.0527659857008579,3.29717979378705,2.05837434434188,0.04112611180954,0.340472141140088,-4.83971371639291
"114990",0.143381763115033,2.01606604654186,2.05829259485516,0.0411340528494647,0.340472141140088,-4.83987716079393
"55093",0.0623922704673159,2.77852307105701,2.05818826223721,0.041144189489625,0.340472141140088,-4.84008574742944
"10591",0.115678018581589,2.33959663932875,2.05814961111127,0.0411479452576195,0.340472141140088,-4.84016301801457
"50615",0.119491037300603,0.935477574566985,2.05811460705704,0.0411513468889566,0.340472141140088,-4.84023299625539
"8801",0.0698516890972255,3.57154940199701,2.05768221527102,0.0411933857774872,0.340711033531917,-4.84109731768974
"27230",0.0763509603812973,3.07320635386347,2.05720911126989,0.0412394249252218,0.34073918954141,-4.8420428224896
"283045",-0.100563120845999,0.299879768860517,-2.05710154077669,0.0412498990624068,0.34073918954141,-4.8422577747822
"4881",0.0693853145369632,2.75858965633673,2.05683996342957,0.0412753783321988,0.34073918954141,-4.84278042610229
"3014",0.122177085365321,2.0277117655651,2.05682997926522,0.0412763511187151,0.34073918954141,-4.8428003739673
"3038",0.0531116447608277,2.36898267640314,2.05651938956714,0.0413066225750621,0.34073918954141,-4.84342087085579
"27347",0.0566579027493789,3.10050420173144,2.05644203727645,0.0413141646246744,0.34073918954141,-4.84357539161959
"57158",0.0627434489649898,3.65260596486397,2.05637570920598,0.0413206327214004,0.34073918954141,-4.8437078857454
"100996694",0.0702825035755658,2.9181550002434,2.0562360649192,0.0413342532052182,0.34073918954141,-4.84398681995405
"388581",0.153305163370314,0.93797727774313,2.05622134843243,0.0413356888305578,0.34073918954141,-4.84401621453498
"110599564",0.090011118445599,1.36644280441311,2.05619076463182,0.0413386724832315,0.34073918954141,-4.84407730170974
"29803",0.0586635867352474,3.2048383199197,2.05610312705679,0.0413472231295442,0.34073918954141,-4.84425234162026
"29950",0.112765925282982,2.46047717766967,2.05571641494259,0.0413849720135717,0.34073918954141,-4.84502464322236
"126364",0.0956141807969165,1.89133885598939,2.05568969200347,0.0413875816595702,0.34073918954141,-4.84507800642831
"8209",0.074360115621912,3.48410718217363,2.05568937228574,0.0413876128826649,0.34073918954141,-4.8450786448707
"5829",0.0531147055409347,3.55718701866594,2.05562108915984,0.0413942817588174,0.34073918954141,-4.84521499686399
"158376",0.0635148811964368,2.05638976135167,2.0551746391173,0.0414379069670035,0.340865751348079,-4.84610639009049
"3205",0.0880286219381835,0.28000048237091,2.05509441373773,0.0414457504144201,0.340865751348079,-4.84626655058475
"201305",0.119556865977872,1.28192678831343,2.05478919718882,0.0414756023171606,0.340865751348079,-4.8468758251117
"105370781",-0.103826322800909,0.406509270152426,-2.05475623480489,0.0414788273235098,0.340865751348079,-4.84694161961617
"2946",0.0624131645460496,3.1909764021217,2.05452071965835,0.0415018761232233,0.340865751348079,-4.84741169001665
"8655",0.0697025428193283,3.38557303557212,2.05433408791106,0.0415201486978082,0.340865751348079,-4.84778415651316
"10537",0.162254406712734,1.15054264844963,2.0541620109022,0.0415370023506055,0.340865751348079,-4.84812754721623
"4023",0.0737179554047167,4.67517789369192,2.05410950205449,0.0415421463623877,0.340865751348079,-4.84823232654865
"10095",0.100055886037028,2.82774849426549,2.05408269420383,0.0415447727944304,0.340865751348079,-4.84828581957536
"6159",0.0758574998117227,3.92609306971668,2.05393569241549,0.0415591774488042,0.340865751348079,-4.84857913867604
"130814",0.0580742263257133,3.01607541902032,2.05392512778617,0.0415602128375182,0.340865751348079,-4.84860021797536
"23413",0.0738411388945049,2.32824212528849,2.05384864618537,0.0415677090902063,0.340865751348079,-4.84875281643039
"51184",0.0633284349068378,2.90300750007899,2.05302930999045,0.0416480878536052,0.341416697387172,-4.85038724277098
"79791",0.0590415860254048,3.1264037340434,2.05249316508652,0.0417007567440323,0.341696887543633,-4.85145641886881
